GEM unit/phase ID,GEM location ID,Country/Area,Wiki URL,Plant name,Unit name,Plant name (other),Plant name (local),Owner,Parent,Capacity (MW),Status,Start year,Retired year,Planned retirement,Combustion technology,Coal type,Coal source,Alternate Fuel,Location,"Local area (taluk, county)","Major area (prefecture, district)","Subnational unit (province, state)",Subregion,Region,Latitude,Longitude,Location accuracy,Permits,Permit Date,Permit Parsed,Captive,Captive industry use,Captive residential use,Plant age (years),Capacity factor,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Annual CO2 (million tonnes / annum),Remaining plant lifetime (years),Lifetime CO2 (million tonnes)
G100000104157,L100000101342,China,https://www.gem.wiki/Huadian_Weifang_power_station,Huadian Weifang power station,Phase II Unit 3,,华电潍坊发电厂,Huadian Weifang Power Generation Co Ltd [100%],Huadian Power International Co Ltd [64.3%]; Weifang Investment Group Co Ltd [33.3%]; Shandong Caixin Asset Operation Co Ltd [2.4%],670,operating,2006,,,supercritical,bituminous,,,Cheliuzhuang,Kuiwen,Weifang,Shandong,Eastern Asia,Asia,36.6656392,119.2632115,exact,,,,,,,18,0.53,9249.9,94600,2.871955479,22,63.18302055
G100000104159,L100000101644,China,https://www.gem.wiki/Huadian_Weihuliang_power_station,Huadian Weihuliang power station,Unit 1,,华电新疆苇湖梁热电厂,Huadian Xinjiang Power Generation Co Ltd Weihuliang Power Plant [100%],China Huadian Group Corp [100.0%],125,retired,1998,2013,,subcritical,unknown,,,Qidaowan,Shuimogou,Ürümqi,Xinjiang,Eastern Asia,Asia,43.8503314,87.649465,exact,,,,,,,15,0.53,11312.6,96100,0.66568774,0,0
G100000104163,L100000100868,China,https://www.gem.wiki/Huadian_Wuda_power_station,Huadian Wuda power station,Phase I Unit 1,,华电乌达热电,Inner Mongolia Huadian Wuda Thermal Power Co Ltd [100%],China Huadian Group Corp [40.0%]; Hubei Yihua Chemical Industry Co Ltd [27.0%]; Ordos Shenyu Energy Co Ltd [23.0%]; Dongfang Electric Corp [10.0%],150,operating,2005,,,subcritical,unknown,,,No.1 Guangming Road,Wuda District,Wuhai,Inner Mongolia,Eastern Asia,Asia,39.479798,106.734388,exact,,,,,,,19,0.53,11312.6,96100,0.798825288,21,16.77533104
G100000111065,L100000100760,China,https://www.gem.wiki/Huadian_Xiangyang_power_station,Huadian Xiangyang power station,Phase II Unit 1,"Xiangfan-1 power station Unit 1 (Phase I Unit 1), Xiangfan-1 power station Unit 4 (Phase I Unit 4), Xiangfan-1 power station Unit 2 (Phase I Unit 2), Huadian Xiangyang power station Unit 2 (Phase III Unit 2), Xiangfan-1 power station Unit 3 (Phase I Unit 3), Huadian Xiangyang power station Unit 1 (Phase III Unit 1), Xiangfan-2 power station Unit 2 (Phase II Unit 2), Xiangfan-2 power station Unit 1 (Phase II Unit 1)",华电襄阳发电厂,Hubei Huadian Xiangyang Power Generation Co Ltd [100%],Huadian Power International Co Ltd [49.6%]; Shaanxi Coal and Chemical Industry Co Ltd [30.0%]; other [10.5%]; Hanjiang State Owned Capital Investment Group Co Ltd [9.9%],640,operating,2006,,,supercritical,bituminous,,,Xiaohe Town,Yicheng,Xiangyang,Hubei,Eastern Asia,Asia,31.9118256,112.16692,exact,,,,,,,18,0.53,9249.9,94600,2.743360458,22,60.35393007
G100000111105,L100000101645,China,https://www.gem.wiki/Huadian_Xiheishan_power_station,Huadian Xiheishan power station,Unit 1,"华电新疆西黑山（英格玛）电厂, 新疆华电昌吉英格玛煤电一体化坑口电厂",华电新疆西黑山发电厂,Xinjiang Huadian Xiheishan Power Generation Co Ltd [100%],An Hui Wenergy Co Ltd [70.0%]; China Huadian Group Corp [30.0%],660,construction,,,,ultra-supercritical,bituminous,,,Xiheishan Industrial Park,Qitai,Changji,Xinjiang,Eastern Asia,Asia,44.555,90.236,exact,19-May-15,19-May-15,"Year: 2015, Month: 5, Day: 19",coal mining & coal products,power,,0,0.53,8272,94600,2.529998853,40,101.1999541
G100000104181,L100000100740,China,https://www.gem.wiki/Huadian_Xisaishan_power_station,Huadian Xisaishan power station,Phase II Unit 3,,华电西塞山电厂,Hubei Huadian Xisai Mountain Power Generation Co Ltd [100%],Meiya Yellowstone Power [49.0%]; Huadian Power International Co Ltd [41.3%]; other [9.7%],680,operating,2010,,,ultra-supercritical,bituminous,,,Wangjiadun,Xisaishan,Huangshi,Hubei,Eastern Asia,Asia,30.203056,115.180278,exact,9-Dec,9-Dec,"Year: 2009, Month: 12",,,,14,0.53,9099.2,94600,2.867332033,26,74.55063286
G100000104193,L100000100869,China,https://www.gem.wiki/Huadian_Zhunger_Dalu_Waste_Coal_power_station,Huadian Zhunger Dalu Waste Coal power station,Phase I Unit 1,内蒙古蒙泰不连沟煤业有限责任公司大路坑口煤矸石热电,华电内蒙古蒙泰不连沟煤业公司煤矸石电厂,Inner Mongolia Mengtai Buliangou Coal Industry Co Ltd Coal Gangue Thermal Power Plant [100%],INNER MONGOLIA Mengtai Croup Co [49.0%]; China Huadian Group Corp [39.8%]; Huadian Power International Co Ltd [6.0%]; other [5.2%],300,operating,2016,,,subcritical,waste coal,,,Dalu Town,Junggar,Ordos,Inner Mongolia,Eastern Asia,Asia,40.035747,111.287287,exact,12-Mar-15,12-Mar-15,"Year: 2015, Month: 3, Day: 12",,,,8,0.53,9572.2,94600,1.330757375,32,42.58423601
G100000104203,L100000101343,China,https://www.gem.wiki/Huadian_Zibo_power_station,Huadian Zibo power station,Phase II Unit 1,"华电淄博热电公司上大压小热电联产项目 (Phase II Unit 5, Phase II Unit 6), 南定热电 (Phase II Unit 1, Phase II Unit 2, Phase II Unit 3, Phase II Unit 4)",华电国际淄博热电,Huadian Zibo Thermoelectricity Co Ltd [100%],Huadian Power International Co Ltd [100.0%],88.6,retired,1996,2014,,subcritical,bituminous,,,131 Zhangnan Road,Zhangdian District,Zibo,Shandong,Eastern Asia,Asia,36.7602122,118.0540395,exact,,,,,,,18,0.53,11312.6,94600,0.46447465,0,0
G100000104207,L100000100567,China,https://www.gem.wiki/Huai'an_power_station,Huai'an power station,Unit 1,,国电怀安热电,Guodian Huai'an Thermal Power Co Ltd [100%],China Energy Investment Corp [55.0%]; Huadian Power International Co Ltd [35.0%]; Hebei Hengfeng Power Generation Co Ltd Trade Union Committee [6.4%]; Guanxu Investment [3.6%],330,operating,2007,,,subcritical,unknown,,,Chaigoubao Town,Huai'an,Zhangjiakou,Hebei,Eastern Asia,Asia,40.6451907,114.4052052,exact,18-Apr-06,18-Apr-06,"Year: 2006, Month: 4, Day: 18",,,,17,0.53,10442.4,96100,1.622229815,23,37.31128575
G100000104211,L100000100219,China,https://www.gem.wiki/Huaibei_Guo'an_power_station,Huaibei Guo'an power station,Phase II Unit 3,,"皖能淮北国安电厂, 淮北聚能发电有限公司2×660MW超超临界机组工程",Huaibei GO-ON POWER Co Ltd [100%],"An Hui Wenergy Co Ltd [40.0%]; China National Coal Group [35.0%]; Shouda Holdings Limited (Hong Kong, China) [12.5%]; Xing'an Holdings Limited (Hong Kong, China) [12.5%]",660,construction,,,,ultra-supercritical,bituminous,,,Songtong Town,Lieshan,Huaibei,Anhui,Eastern Asia,Asia,33.84472,116.93606,exact,16-Sep-22,16-Sep-22,"Year: 2022, Month: 9, Day: 16",,,,0,0.53,8272,94600,2.529998853,40,101.1999541
G100000104213,L100000100220,China,https://www.gem.wiki/Huaibei_Hushan_power_station,Huaibei Hushan power station,Unit 1,,大唐淮北虎山发电厂,Datang Anhui Power Generation Co Ltd [100%],Datang International Power Generation Co Ltd [100.0%],660,operating,2013,,,supercritical,bituminous,,,Songtong Town,Lieshan,Huaibei,Anhui,Eastern Asia,Asia,33.867939,116.8592012,exact,18-Jul-10,18-Jul-10,"Year: 2010, Month: 7, Day: 18",,,,11,0.53,9249.9,94600,2.829090472,29,82.04362369
G100000104217,L100000100221,China,https://www.gem.wiki/Huaibei_Linhuan_power_station,Huaibei Linhuan power station,Phase II Unit 3,Wobei LHV Coal Power Project,皖能临涣中利发电厂,Linhuan Zhongli Electricity Generation Co Ltd [100%],An Hui Wenergy Co Ltd [51.0%]; Huaibei MINING (GROUP) Co Ltd [19.3%]; other [17.3%]; Anhui Province Energy Group Co Ltd [12.3%],330,operating,2013,,,CFB,waste coal,,,Hancun Town,Suixi,Huaibei,Anhui,Eastern Asia,Asia,33.612658,116.586188,exact,1-Jun-15,1-Jun-15,"Year: 2015, Month: 6, Day: 1",,,,11,0.53,10442.4,94600,1.59690885,29,46.31035666
G100000113225,L100000100222,China,https://www.gem.wiki/Huaibei_Pingshan_power_station,Huaibei Pingshan power station,Phase II Unit 3,"申能申皖平山电厂 (Phase I Unit 1, Phase I Unit 2), 申能平山电厂 (Phase II Unit 3)",平山电厂,Huaibei Shenneng Power Generation Co Ltd [100%],Shenergy Co Ltd [100.0%],1350,operating,2022,,,ultra-supercritical,unknown,,,Gurao Town,Lieshan,Huaibei,Anhui,Eastern Asia,Asia,33.83392,116.831102,exact,16-Dec,16-Dec,"Year: 2016, Month: 12",,,,2,0.53,8272,96100,5.257053641,38,199.7680384
G100000102067,L100000100209,China,https://www.gem.wiki/Huaibei_power_station,Huaibei power station,Phase III Unit 5,,大唐淮北发电厂,Datang Huaibei Power Generation Co Ltd [100%],Datang International Power Generation Co Ltd [100.0%],200,retired,1981,2008,,subcritical,bituminous,,,1 Jixi Road,Xiangshan District,Huaibei,Anhui,Eastern Asia,Asia,33.965662,116.776428,exact,,,,,,,27,0.53,12182.8,94600,1.12912747,0,0
G100000104225,L100000100223,China,https://www.gem.wiki/Huainan_Fengtai_power_station,Huainan Fengtai power station,Phase II Unit 3,,淮南矿业浙能淮浙煤电凤台发电厂,Huaizhe Coal & Electricity Co Ltd [100%],Zhejiang Zheneng Electric Power Co Ltd [49.6%]; Huaihe Energy Holding Group Co Ltd [37.3%]; China Development Bank Corp [5.4%]; other [4.0%]; China Cinda Asset Management Co Ltd [3.7%],660,operating,2013,,,ultra-supercritical,bituminous,,,Chengbei Town,Fengtai,Huainan,Anhui,Eastern Asia,Asia,32.758,116.65,exact,31-Dec-12,31-Dec-12,"Year: 2012, Month: 12, Day: 31",,,,11,0.53,9099.2,94600,2.782998738,29,80.7069634
G100000104227,L100000100224,China,https://www.gem.wiki/Huainan_Guqiao_power_station,Huainan Guqiao power station,Unit 1,Guqiao power station,淮南矿业煤矸石综合利用顾桥电厂,Huaihe Energy Power Group Co Ltd [100%],Huaihe Energy Holding Group Co Ltd [74.0%]; China Development Bank Corp [10.7%]; other [7.8%]; China Cinda Asset Management Co Ltd [7.4%],330,operating,2011,,,subcritical,waste coal,,,Guqiao Town,Fengtai,Huainan,Anhui,Eastern Asia,Asia,32.81409,116.56895,exact,,,,,,,13,0.53,10442.4,94600,1.59690885,27,43.11653896
G100000104233,L100000100225,China,https://www.gem.wiki/Huainan_Luohe_power_station,Huainan Luohe power station,Phase III Unit 5,,大唐淮南洛河发电厂,Anhui Huainan Luoneng Power Generation Co Ltd [100%],Datang International Power Generation Co Ltd [52.8%]; An Hui Wenergy Co Ltd [46.0%]; other [1.2%],630,operating,2007,,,supercritical,bituminous,,,Luohe,Datong,Huainan,Anhui,Eastern Asia,Asia,32.68455,117.07511,exact,,,,,,,17,0.53,9249.9,94600,2.700495451,23,62.11139537
G100000104238,L100000100226,China,https://www.gem.wiki/Huainan_Tianji_power_station,Huainan Tianji power station,Phase II Unit 3,淮沪电力田集电厂三期 (Phase III Unit 5),淮南矿业淮沪煤电公司田集电厂,Huaihu Coal & Power Co Ltd [100%],Huaihe Energy (Group) Co Ltd [50.4%]; Shanghai Electric Power Co Ltd [49.6%],660,operating,2013,,,ultra-supercritical,unknown,,,Jiahe Town,Panji,Huainan,Anhui,Eastern Asia,Asia,32.7465,116.8127,exact,18-Dec-12,18-Dec-12,"Year: 2012, Month: 12, Day: 18",,,,11,0.53,9099.2,96100,2.827126625,29,81.98667212
G100000104240,L100000100227,China,https://www.gem.wiki/Huainan_Xinzhuangzi_power_station,Huainan Xinzhuangzi power station,Unit 1,,淮南矿业新庄孜煤矸石综合利用发电厂,Huaihe Energy Power Group Co Ltd [100%],Huaihe Energy Holding Group Co Ltd [74.0%]; China Development Bank Corp [10.7%]; other [7.8%]; China Cinda Asset Management Co Ltd [7.4%],150,retired,2008,2022,,subcritical,waste coal,,,Xinzhuangzi,Bagongshan,Huainan,Anhui,Eastern Asia,Asia,32.63699,116.847185,exact,,,,,,,14,0.53,11312.6,94600,0.786356631,0,0
G100000104242,L100000100991,China,https://www.gem.wiki/Huaiyin_power_station,Huaiyin power station,Unit 10,Guoxin Huai'an power station,江苏国信淮阴发电厂,Jiangsu Huaiyin Power Generation Co Ltd [100%],Jiangsu Guoxin Corp Ltd [95.0%]; Huai'an State Owned Joint Investment Development Group Co Ltd [5.0%],330,operating,2008,,,subcritical,bituminous,,,Huai'an,Qingpu,Huai'an,Jiangsu,Eastern Asia,Asia,33.5865,119.01202,exact,,,,,,,16,0.53,10442.4,94600,1.59690885,24,38.32581241
G100000112923,L100000100877,China,https://www.gem.wiki/Huaneng_Beifang_Xilnhaote-3_power_station,Huaneng Beifang Xilnhaote-3 power station,Unit 1,"Huaneng Beifang Shengli power station, Huaneng Bayanbaolige 华能北方联合电力巴彦宝力格煤电一体化发电项目",华能北方联合电力锡林热电公司胜利发电厂,Xilingol Thermal Power Co Ltd [100%],China Huaneng Group Co Ltd [74.8%]; Guangdong Hengjian Investment Holding Co Ltd [15.2%]; China Shenhua Energy Co Ltd [10.0%],660,operating,2020,,,ultra-supercritical,lignite,,,,Xilinhot,Xilingol,Inner Mongolia,Eastern Asia,Asia,43.999848,116.112335,exact,29-Jun-15,29-Jun-15,"Year: 2015, Month: 6, Day: 29",,,,4,0.53,8272,101000,2.701161566,36,97.24181636
G100000104291,L100000100255,China,https://www.gem.wiki/Huaneng_Beijing_power_station,Huaneng Beijing power station,Unit 1,,华能北京热电厂,China Huaneng Group Co Ltd North China Branch [100%],China Huaneng Group Co Ltd [100.0%],75,retired,,2017,,subcritical,bituminous,,,,Chaoyang,,Beijing,Eastern Asia,Asia,39.886253,116.531779,exact,,,,,,,20,0.53,12182.8,94600,0.423422801,0,0
G100000104296,L100000101097,China,https://www.gem.wiki/Huaneng_Changchun_power_station,Huaneng Changchun power station,Unit 1,,华能长春热电厂,Huaneng Jilin Power Generation Co Ltd Changchun Thermal Power Plant [100%],Huaneng Power International Inc [100.0%],350,operating,2009,,,supercritical,lignite,,,Helong,Nong'an,Changchun,Jilin,Eastern Asia,Asia,44.04069,125.22012,exact,9-Feb,9-Feb,"Year: 2009, Month: 2",,,,15,0.53,10090.8,101000,1.747389586,25,43.68473966
G100000104302,L100000101735,China,https://www.gem.wiki/Huaneng_Changxing_power_station,Huaneng Changxing power station,Phase I Unit 1,"华能长兴电厂一期; Zheneng Changxing power station (Phase I Unit 1, Phase I Unit 2), 华能长兴电厂四期 (Phase IV Unit 1, Phase IV Unit 2)",华能长兴电厂,Huaneng International Power Co Ltd Changxing Power Plant [100%],Huaneng Power International Inc [100.0%],125,retired,1992,2010,,subcritical,bituminous,,,Zhicheng Town,Changxing,Huzhou,Zhejiang,Eastern Asia,Asia,30.99274,119.929127,exact,,,,,,,18,0.53,11312.6,94600,0.655297192,0,0
G100000104312,L100000101155,China,https://www.gem.wiki/Huaneng_Dalian_power_station,Huaneng Dalian power station,Phase II Unit 3,,华能国际大连发电厂,Huaneng International Power Co Ltd Dalian Power Plant [100%],Huaneng Power International Inc [100.0%],350,operating,1999,,,subcritical,bituminous,,,Dalianwan Town Xin Villege,Ganjingzi,Dalian,Liaoning,Eastern Asia,Asia,39.0141634,121.7244042,exact,,,,,,,25,0.53,11312.6,94600,1.834832139,15,27.52248208
G100000112176,L100000101156,China,https://www.gem.wiki/Huaneng_Dalian-2_power_station,Huaneng Dalian-2 power station,Unit 1,"大连开发区第二热电 (Unit 3, Unit 4), 华能大连热电 (Unit 3, Unit 4), 华能大连第二热电厂“上大压小”新建工程",华能大连第二热电厂,Huaneng (Dalian) Thermal Power Co Ltd [100%],Huaneng Power International Inc [100.0%],50,operating,2020,,,subcritical,unknown,,,Haimao Street,Ganjingzi,Dalian,Liaoning,Eastern Asia,Asia,38.993019,121.656412,exact,23-Oct-14,23-Oct-14,"Year: 2014, Month: 10, Day: 23",chemicals,both,heat,4,0.53,10442.4,96100,0.245792396,36,8.848526264
G100000104320,L100000100621,China,https://www.gem.wiki/Huaneng_Daqing_power_station,Huaneng Daqing power station,Unit 1,,华能大庆热电厂,Huaneng Daqing Thermal Power Co Ltd [100%],Huaneng Power International Inc [100.0%],350,operating,2013,,,supercritical,unknown,,,Lamadian,Ranghulu,Daqing,Heilongjiang,Eastern Asia,Asia,46.705135,124.846635,exact,11-Sep,11-Sep,"Year: 2011, Month: 9",,,,11,0.53,10090.8,96100,1.66261524,29,48.21584196
G100000104322,L100000101344,China,https://www.gem.wiki/Huaneng_Dezhou_power_station,Huaneng Dezhou power station,Unit 1,华鲁发电厂 (Unit 1),华能德州电厂,Huaneng Dezhou Power Plant [100%],Huaneng Power International Inc [100.0%],330,operating,1991,,,subcritical,anthracite,,,Chenzhuang Village,Decheng District,Dezhou,Shandong,Eastern Asia,Asia,37.449349,116.2415516,exact,,,,,,,33,0.53,11747.7,98300,1.866788134,7,13.06751694
G100000104348,L100000100293,China,https://www.gem.wiki/Huaneng_Fuzhou_power_station,Huaneng Fuzhou power station,Phase III Unit 1,华能福州电厂一期机组等容量煤电替代项目 (Phase IR Unit 3),华能国际福州电厂,Huaneng (Fujian) Energy Development Co Ltd [100%],Huaneng Power International Inc [100.0%],660,operating,2010,,,ultra-supercritical,bituminous,,,Choudong,Changle,Fuzhou,Fujian,Eastern Asia,Asia,25.99083,119.4816,exact,,,,,,,14,0.53,9099.2,94600,2.782998738,26,72.35796718
G100000104352,L100000100294,China,https://www.gem.wiki/Huaneng_Gulei_power_station,Huaneng Gulei power station,Phase I Unit 1,华能古雷热电厂一期工程（北厂区） (Phase I Unit 1 & 2),华能古雷热电,Huaneng (Fujian Zhangzhou) Energy Co Ltd [100%],Huaneng Power International Inc [50.0%]; Zhangzhou Jiulongjiang Group Co Ltd [23.4%]; Zhangzhou Gulei Port Construction Development Group Co Ltd [15.6%]; Xingrui Zhuoxin Equity Investment Partnership (Limited Partnership) of Fuzhou Economic and Technological Development Zone [11.0%],50,operating,2022,,,subcritical,unknown,,,Gulei Town,Zhangpu,Zhangzhou,Fujian,Eastern Asia,Asia,23.876001,117.6114297,exact,22-Dec-17,22-Dec-17,"Year: 2017, Month: 12, Day: 22",,,,2,0.53,10442.4,96100,0.245792396,38,9.340111056
G100000104361,L100000100530,China,https://www.gem.wiki/Huaneng_Haikou_power_station,Huaneng Haikou power station,Phase III Unit 6,"Haikou Macun Power Station (Phase II Unit 4, Phase II Unit 5), Haikou City power station (Phase I Unit 1, Phase I Unit 2, Phase III Unit 6, Phase III Unit 7, Phase IV Unit 8, Phase IV Unit 9, Phase V Unit 10, Phase V Unit 11)",华能海口发电厂,Huaneng Hainan Power Generation Co Ltd Haikou Power Plant [100%],Huaneng Power International Inc [91.8%]; other [8.2%],138,retired,1990,2010,,subcritical,bituminous,,,Laocheng Town,Chengmai,Haikou,Hainan,Eastern Asia,Asia,19.9600112,110.0319297,exact,,,,,,,20,0.53,12182.8,94600,0.779097954,0,0
G100000110453,L100000100955,China,https://www.gem.wiki/Huaneng_Hinggan-1_power_station,Huaneng Hinggan-1 power station,Unit 1,"乌兰浩特第一热电, Ulanhot Xing'an-1 power station",华能北方联合电力兴安热电,Xing'an Thermal Power Co Ltd [100%],China Huaneng Group Co Ltd [74.1%]; Guangdong Hengjian Investment Holding Co Ltd [15.0%]; China Shenhua Energy Co Ltd [9.9%]; other [1.0%],50,operating,2008,,,subcritical,lignite,,,Sichou Road,Ulanhot,Hinggan,Inner Mongolia,Eastern Asia,Asia,46.051072,122.061137,exact,,,,,,,16,0.53,11312.6,101000,0.279852078,24,6.71644987
G100000113250,L100000100956,China,https://www.gem.wiki/Huaneng_Hinggan-2_power_station,Huaneng Hinggan-2 power station,Unit 1,"Ulanhot Xing'an-2 power station, 乌兰浩特第二热电",华能北方联合电力兴安热电,Xing'an Thermal Power Co Ltd [100%],China Huaneng Group Co Ltd [74.1%]; Guangdong Hengjian Investment Holding Co Ltd [15.0%]; China Shenhua Energy Co Ltd [9.9%]; other [1.0%],50,operating,2008,,,subcritical,lignite,,,Dianye Road,Ulanhot,Hinggan,Inner Mongolia,Eastern Asia,Asia,46.074593,122.052799,exact,,,,,,,16,0.53,11312.6,101000,0.279852078,24,6.71644987
G100000104393,L100000100992,China,https://www.gem.wiki/Huaneng_Huaiyin_power_station,Huaneng Huaiyin power station,Phase III Unit 5,"华能淮阴第二发电厂 (Phase II Unit 3, Phase II Unit 4, Phase III Unit 5, Phase III Unit 6)",华能淮阴电厂,Huaneng Huaiyin No.2 Power Generation Co Ltd [100%],Huaneng Power International Inc [63.6%]; Jiangsu Guoxin Investment Group Ltd [26.4%]; Jiangsu Electric Power Development Co Ltd [7.8%]; Jiangsu Electric Power Industry [0.9%]; other [0.7%]; Xuzhou Huasu Power Industry [0.6%],330,operating,2006,,,subcritical,bituminous,,,Yuehe Village,Huaiyin,Huai'an,Jiangsu,Eastern Asia,Asia,33.596216,118.962806,exact,,,,,,,18,0.53,10442.4,94600,1.59690885,22,35.1319947
G100000112656,L100000101345,China,https://www.gem.wiki/Huaneng_Huangtai_power_station,Huaneng Huangtai power station,Unit 4,,华能济南黄台发电厂,Huaneng Jinan Huangtai Power Generation Co Ltd [100%],Huaneng Power International Inc [72.0%]; China Huaneng Group Co Ltd [18.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [5.9%]; China Cinda Asset Management Co Ltd [3.5%]; Yangquan Coal Industry (Group) LLC [0.6%]; Shanxi Coking Coal Group Co Ltd [0.1%],50,retired,1960,2008,,subcritical,anthracite,,,166 Gongye North Road,Licheng,Jinan,Shandong,Eastern Asia,Asia,36.70776,117.08796,exact,,,,,,,48,0.53,12617.9,98300,0.303798293,0,0
G100000104399,L100000101346,China,https://www.gem.wiki/Huaneng_Jiaxiang_power_station,Huaneng Jiaxiang power station,Phase I Unit 1,,华能嘉祥电厂,Huaneng Jiaxiang Power Generation Co Ltd [100%],Huaneng Power International Inc [40.0%]; Shandong Ruyi International Fashion Industry Investment Holding Co Ltd [39.7%]; China Huaneng Group Co Ltd [10.0%]; ITOCHU Corp [5.9%]; Australia Maid International Trade [3.3%]; other [1.1%],330,operating,2007,,,subcritical,unknown,,,Jiaxiang Town Zhangliu Village,Jiaxiang,Jining,Shandong,Eastern Asia,Asia,35.385028,116.44318,exact,,,,,,,17,0.53,10442.4,96100,1.622229815,23,37.31128575
G100000104407,L100000100741,China,https://www.gem.wiki/Huaneng_Jingmen_power_station,Huaneng Jingmen power station,Unit 1,,华能荆门热电,Huaneng Jingmen Thermal Power Co Ltd [100%],Huaneng Power International Inc [100.0%],350,operating,2014,,,supercritical,unknown,,,Pailou Town Xinsheng Village,Dongbao,Jingmen,Hubei,Eastern Asia,Asia,31.057606,112.248498,exact,25-Apr-11,25-Apr-11,"Year: 2011, Month: 4, Day: 25",,,,10,0.53,10090.8,96100,1.66261524,30,49.8784572
G100000112868,L100000101361,China,https://www.gem.wiki/Huaneng_Jining_Gaoxin_cogen_power_station,Huaneng Jining Gaoxin cogen power station,Unit 1,,华能济宁高新区热电,Huaneng Jining High Tech Zone Thermal Power Co Ltd [100%],Huaneng Power International Inc [40.0%]; Shandong Ruyi International Fashion Industry Investment Holding Co Ltd [39.7%]; China Huaneng Group Co Ltd [10.0%]; ITOCHU Corp [5.9%]; Australia Maid International Trade [3.3%]; other [1.1%],30,retired,2004,2023,,unknown,unknown,,,Sunshidian Village,Yanzhou District,Jining,Shandong,Eastern Asia,Asia,35.46868,116.705652,exact,,,,,,,19,0.53,11186.5,96100,0.157984178,0,0
G100000104413,L100000101347,China,https://www.gem.wiki/Huaneng_Jining_power_station,Huaneng Jining power station,Phase III Unit 5,,华能济宁电厂,Huaneng International Power Co Ltd Jining Power Plant [100%],Huaneng Power International Inc [100.0%],135,retired,2004,2022,,subcritical,bituminous,,,35 Ji'anqiao South Road,Rencheng District,Jining,Shandong,Eastern Asia,Asia,35.397076,116.554049,exact,,,,,,,18,0.53,11312.6,94600,0.707720968,0,0
G100000104428,L100000101348,China,https://www.gem.wiki/Huaneng_Laiwu_power_station,Huaneng Laiwu power station,Phase III Unit 6,"华能莱芜发电厂上大压小项目 (Phase III Unit 6, Phase III Unit 7)",华能莱芜电厂,Huaneng Laiwu Power Generation Co Ltd [100%],Huaneng Power International Inc [74.3%]; China Huaneng Group Co Ltd [18.6%]; Qilu Finance Investment Group Co Ltd [7.1%],1030,operating,2015,,,ultra-supercritical,bituminous,,,Gaozhuang Duixianmen Village,Laicheng,Laiwu,Shandong,Eastern Asia,Asia,36.1342702,117.6849675,exact,26-Jun-12,26-Jun-12,"Year: 2012, Month: 6, Day: 26",,,,9,0.53,8272,94600,3.948331543,31,122.3982778
G100000104430,L100000101349,China,https://www.gem.wiki/Huaneng_Liaocheng_power_station,Huaneng Liaocheng power station,Unit 1,,华能聊城电厂,Shandong Liaocheng Luneng Thermoelectricity Co Ltd [100%],Huaneng Power International Inc [60.0%]; Changrun Investment Holding Group Co Ltd [22.5%]; China Huaneng Group Co Ltd [15.0%]; Shandong Caixin Asset Operation Co Ltd [2.5%],55,retired,1990,2007,,subcritical,anthracite,,,39 Liaotang Road,Dongchangfu District,Liaocheng,Shandong,Eastern Asia,Asia,36.4684815,115.9117469,exact,,,,,,,17,0.53,11312.6,98300,0.299607972,0,0
G100000104440,L100000100884,China,https://www.gem.wiki/Huaneng_Linhe_power_station,Huaneng Linhe power station,Phase I Unit 1,Kanawha power station,华能北方联合电力临河热电厂,Northern United Power Co Ltd Linhe Thermal Power Plant [100%],China Huaneng Group Co Ltd [74.8%]; Guangdong Hengjian Investment Holding Co Ltd [15.2%]; China Shenhua Energy Co Ltd [10.0%],300,operating,2007,,,subcritical,bituminous,,,Bayi Town Shengfeng Village,Linhe,Bayannur,Inner Mongolia,Eastern Asia,Asia,40.782222,107.491111,exact,26-May-06,26-May-06,"Year: 2006, Month: 5, Day: 26",,,,17,0.53,10442.4,94600,1.451735318,23,33.38991232
